app_name,app_id,user_name,score,content,thumbs_up_count,review_date
Netflix,com.netflix.mediaclient,Dian Ayu,5,aku sangat suka pokoknya keren abiszz,0,2025-03-29 15:46:00
Netflix,com.netflix.mediaclient,Randy J,1,"fitur upgrade layanan tidak ada safety klik dan tidak bisa di urungkan padahal belum ada 1 jam pembelian. ini seperti menjebak pembeli yang harus mengikuti cara kerja sistem. hanya karena tidak sengaja/terpencet, langsung otomatis pindah paket. heran sama aplikasi sebesar ini. hapus akun saja.",14,2025-03-29 15:38:03
Netflix,com.netflix.mediaclient,Raditya Febrianur,3,selalu berhenti sendiri,0,2025-03-29 15:20:53
Netflix,com.netflix.mediaclient,Opo Soenarto,1,"aplikasi menipu, sudah bayar tapi tidak bisa login,, bayangin aja brapa juta uang yg sudah masuk tpi tidak bisa login",0,2025-03-29 15:18:21
Netflix,com.netflix.mediaclient,angga Syahh,1,"masuk doang bikin emosi, udah bener akun nya pasword nya tapi ga masuk. Sumpah udah berkali-kali ganti akun, ganti nomer telpon, tapi tetep gitu terus.",1,2025-03-29 14:55:59
Netflix,com.netflix.mediaclient,Ace Ce,5,ok,0,2025-03-29 14:20:05
Netflix,com.netflix.mediaclient,muhammad tegar bw,5,"nonton dengan nyaman, kurangnya cuma di harga untuk membership nya",1,2025-03-29 13:16:53
Netflix,com.netflix.mediaclient,Putri intan Purnama sari,1,"apk ga jelas, mau masuk aja gabisa, padahal udah dicoba semua no telpon, email, kata sandi udah bener tetep ga bisa, malah ""terjadi kesalahan"", dipencet² malah "" terlalu banyak upaya (-56)"", tolong diperbaiki",21,2025-03-29 12:57:55
Netflix,com.netflix.mediaclient,Suci,5,Bagusss,0,2025-03-29 12:44:51
Netflix,com.netflix.mediaclient,Riefky Kurnia Permana,4,Aplikasi sudah bagus namun mohon tambahkan opsi pembayaran tahunan. Beberapa aplikasi streaming sebelah sudah ada opsi untuk bayar tahunan sehingga lebih murah.,312,2025-03-29 12:08:00
Netflix,com.netflix.mediaclient,Ulup Udin,1,aplikasi tipu,0,2025-03-29 10:45:59
Netflix,com.netflix.mediaclient,Zahra Walandow,5,bagus,0,2025-03-29 09:02:42
Netflix,com.netflix.mediaclient,Muchammad Rizky,1,"Taik, gak bisa diakses padahal pembayaran lancar. Dan dari komentar orang lain gak pernah ada saran dari pihak Netflix, payah.",0,2025-03-29 08:39:23
Netflix,com.netflix.mediaclient,ani panudi,5,sangat menyukainya,0,2025-03-29 06:01:07
Netflix,com.netflix.mediaclient,Ayi Yayan Sofian Yayan,4,keren,0,2025-03-29 05:43:08
Netflix,com.netflix.mediaclient,Gibran Fakhri ADHD,5,mantap,0,2025-03-29 04:05:01
Telkomsel,com.telkomsel.telkomselcm,Frienzy Kim,1,sinyal bgus tp buka aplikasinya kga bisa,0,2025-04-11 17:24:34
Telkomsel,com.telkomsel.telkomselcm,efelin manggor,3,coba kasih bintang tiga aja dulu,0,2025-04-11 17:24:10
Telkomsel,com.telkomsel.telkomselcm,Sarpin Aljamik,3,"Untuk pihak apl mytelkosel, di harapkan untuk meninjau ulang aplikasi yang saat ini karena sering nya bermasalah, salah satu nya tidak bisa di buka meskipun dalam keadaan sinyal bagus. dan masih banyak permasalahan yang lain lagi.",0,2025-04-11 17:23:50
Telkomsel,com.telkomsel.telkomselcm,joko krisyanto,1,aplikasinya kalau di buka suka ngeblang loding lama kebukaknya,0,2025-04-11 17:23:40
Telkomsel,com.telkomsel.telkomselcm,Aebiy Yanto,5,mamtap🗿🗿🗿,0,2025-04-11 17:21:37
Telkomsel,com.telkomsel.telkomselcm,Nofri Andi,1,"harga paket mahal, jaringan sulit. apaan? disuruh bayar mahal tapi tidak sebanding dengan pelayanan. untuk wilayah Sumatra akan Pindak ke lain kayanya kalau tidak ada perbaikan pelayanan",0,2025-04-11 17:14:59
Telkomsel,com.telkomsel.telkomselcm,Febrian Zacky,5,wow🤑🤑🤑,0,2025-04-11 17:12:54
Telkomsel,com.telkomsel.telkomselcm,retno puji,2,"apk my telkomselnya sering ngelag,,lemot bangettttt",0,2025-04-11 17:12:22
Telkomsel,com.telkomsel.telkomselcm,Jacky adya Yuspika,5,bagus kali aplikasimya😁,0,2025-04-11 17:11:12
Telkomsel,com.telkomsel.telkomselcm,Ade Riksa,1,sering. macet,0,2025-04-11 17:10:51
Telkomsel,com.telkomsel.telkomselcm,Endry Sutrisno,1,aplikasi gathel,0,2025-04-11 17:10:08
Telkomsel,com.telkomsel.telkomselcm,Setia Rafael,1,apk maunya ngleg leg trus,0,2025-04-11 17:08:05
Telkomsel,com.telkomsel.telkomselcm,Jepe Rangkas,1,"tadinya bintang 5,tiba2 aplikasi my Telkomsel sekarang susah bgt dibukanya, aplikasi lain lancar bgt giliran my Telkomsel muter Mulu gak masuk2. tolong diperbaiki",0,2025-04-11 17:08:02
Telkomsel,com.telkomsel.telkomselcm,Dedy King,5,oke,0,2025-04-11 17:03:04
Telkomsel,com.telkomsel.telkomselcm,irgi riswandha widodo,1,"apa ini, pulsa sudah di isi dibuat beli paketan ga bisa",0,2025-04-11 17:01:58
Telkomsel,com.telkomsel.telkomselcm,San And Ta,5,"Tampilan MyTelkomsel terupdate rapi, Spektakuler, dan gampang digunakan.",0,2025-04-11 16:57:38
Telkomsel,com.telkomsel.telkomselcm,kujil piagio,1,Kecewa banget sama jaringanya . Sinyal penuh tapi jaringan gak stabil . Tolong lah perbaiki lagi di masalah jaringanya biar stabil,0,2025-04-11 16:54:10
Telkomsel,com.telkomsel.telkomselcm,feri fadli,1,kok ga bisa login kalo setiap mau login pasti langsung keluar,0,2025-04-11 16:47:04
Telkomsel,com.telkomsel.telkomselcm,Rochelle Rodriguez,1,"Ubah penilaian ke bintang 1, karena aplikasi semakin berat dan banyak fitur yang gak guna.",0,2025-04-11 16:44:43
Telkomsel,com.telkomsel.telkomselcm,Miril Kabir,5,"tampilan MyTelkomsel terupdate rapi, #Spektakuler, dan gampang digunakan",0,2025-04-11 16:43:27
Telkomsel,com.telkomsel.telkomselcm,pd 23,1,lag parah,0,2025-04-11 16:42:09
Telkomsel,com.telkomsel.telkomselcm,Wali Sembilan,5,oke deh,0,2025-04-11 16:40:04
Telkomsel,com.telkomsel.telkomselcm,Nabila Putri,5,"Spektakuler, dan gampang digunakan",0,2025-04-11 16:39:40
Telkomsel,com.telkomsel.telkomselcm,Nur Rahmi,2,minessss bgttttt anjayty,0,2025-04-11 16:39:08
Telkomsel,com.telkomsel.telkomselcm,Salimi Erlangga,3,"aplikasinya padahal lumayan bagus dan cukup membantu, tapi yang bikin kesalnya itu, kenapa sering keluar sendiri dari akunnya, sering bangat harus log in lagi, kenapa gak permanin aja, tiap kali lama gak dibuka aplikasinya, pas mau buka malah disuruh log in ulang.",0,2025-04-11 16:35:29
Telkomsel,com.telkomsel.telkomselcm,Aa Hardianto,1,"entahlah tak bisa berkata kata lagi,semua sudah terwakilkan,,,,,",0,2025-04-11 16:34:39
Telkomsel,com.telkomsel.telkomselcm,Deden Prasetya,4,"Super seru, gokil.",0,2025-04-11 16:31:35
Telkomsel,com.telkomsel.telkomselcm,Starboyz,3,lama banget ajgggg paketan masuk,0,2025-04-11 16:31:06
Telkomsel,com.telkomsel.telkomselcm,Edy Herman,5,"#Spektakuler, dan gampang digunakan",0,2025-04-11 16:29:46
Telkomsel,com.telkomsel.telkomselcm,Daris Igit,3,untuk sinyal dan paketan bagus cuma ini aplikasi my Telkomsel nya berat banget pas di buka tolong di perhatikan dan di perbaiki 🙏,0,2025-04-11 16:29:20
Telkomsel,com.telkomsel.telkomselcm,Azan Ardy,5,spektakuler dan gampang digunakan..the best,0,2025-04-11 16:29:14
Telkomsel,com.telkomsel.telkomselcm,Evi Noviyanti,5,#spektakuler dan gampang digunakan,0,2025-04-11 16:25:38
Telkomsel,com.telkomsel.telkomselcm,Krisna irawan,3,wah min Telkomsel ni kenapa kok ga masuk2 status pembayaran nya padahal saldo ku udh di tarik biasanya ga gini 😬,0,2025-04-11 16:16:17
Telkomsel,com.telkomsel.telkomselcm,Widi Asmoro,1,aplikasi lemot kayak pakai jaringan purba,0,2025-04-11 16:06:41
Telkomsel,com.telkomsel.telkomselcm,Hendri Arya Yoga,1,"gajelas banyak erornya, penggunaan data kuota juga ngebug ga ke update, jd harus manual make nomor telepon *363#",0,2025-04-11 16:05:02
Telkomsel,com.telkomsel.telkomselcm,Kuzno Arie,1,mau pake HP ram 100gb pun ttp lemot ni aplikasi,0,2025-04-11 16:00:28
Telkomsel,com.telkomsel.telkomselcm,C_23_ Husnul Fikri,1,nge lag parah..nggak berguna banget apknya. malah bikin para pengguna menjadi kesal,0,2025-04-11 15:56:36
Telkomsel,com.telkomsel.telkomselcm,Shony Johan,5,setelah di hapus dan download lagi berulang-ulang akhirnya sekarang sudah bisa,0,2025-04-11 15:52:36
Telkomsel,com.telkomsel.telkomselcm,Jamil Cihuy,1,kartu terburuk sepanjang gw pakek cuma Telkomsel udah sinyal suka ilang padahal Deket sama tower apalah kartu terburuk 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎🙌👎👎👎👎👎👎👎👎👎👎👎 Telkomsel anj*,0,2025-04-11 15:52:20
Telkomsel,com.telkomsel.telkomselcm,banyu rimbawa,1,gabisa buka apk😂😂😂,0,2025-04-11 15:49:53
Telkomsel,com.telkomsel.telkomselcm,Mila Andini,1,ngeleg abis,0,2025-04-11 15:46:58
Telkomsel,com.telkomsel.telkomselcm,Bean Bros,1,Pepek benerin jaringan kau Telkomsel,0,2025-04-11 15:31:54
Telkomsel,com.telkomsel.telkomselcm,Mix Wandering,5,kalau boleh ada pengajuan untuk tukar saldo data ke pulsa,0,2025-04-11 15:21:33
Telkomsel,com.telkomsel.telkomselcm,Iben Taufik,1,parah ngelag trus padahal jaringan bagus tapi ngaksesnya susah bner2 tidak berguna,0,2025-04-11 15:21:18
Telkomsel,com.telkomsel.telkomselcm,Muhammad Marvel,1,jaringan Telkomsel skg sangat lemot percuma milik negara tp kualitas masih jauh dri yg swasta..apa karena BTS nya di korupsi ya ??,0,2025-04-11 15:18:26
Telkomsel,com.telkomsel.telkomselcm,Suci Ucii,5,#Mantul My telkomsel aplikasi sangat membantu dan mempermudah dalan pembelian serta pengecek.n paket internet,0,2025-04-11 15:15:15
Telkomsel,com.telkomsel.telkomselcm,SBC Bryan,1,GK berguna banget GK bisa bayar pake dana lol,0,2025-04-11 15:14:01
Telkomsel,com.telkomsel.telkomselcm,Kafka navisa Ramadhan,5,promo tolong di murahkan ttimkasih #mantul,0,2025-04-11 15:07:31
Telkomsel,com.telkomsel.telkomselcm,R. Russel,3,"apknya bagus, cuma ada satu bug yang nyebelin yaitu bug apknya gak bisa di refresh(walau berulang kali),jadi harus di donlot ulang nih my telkom tolong kedepannya di perbaiki yahh^^",0,2025-04-11 15:07:06
Telkomsel,com.telkomsel.telkomselcm,Xiomi Mantap,5,sinyal rancak paket maha bantu keluarkan promo #mantul,0,2025-04-11 15:04:06
Telkomsel,com.telkomsel.telkomselcm,wahyu pamungkas,1,Apk lemot. mau cek sisa kuota aj gk pernah update,0,2025-04-11 14:54:02
Telkomsel,com.telkomsel.telkomselcm,Ahmad Fadillah,5,mantap cepet jaringan nya,0,2025-04-11 14:52:31
Telkomsel,com.telkomsel.telkomselcm,Erina Ramadani,1,ngelag banget anjir ga jelas,0,2025-04-11 14:51:54
Telkomsel,com.telkomsel.telkomselcm,Putra Nanda,1,"update terbaru, ngikutin tautannya malah aplikasinya ngelag parah ngerembet ke app tiktok ga bisa di buka, lalu ke hapenya ngeblank, uda panik takutnya tautan penipu sialan, ternyata emng tautan resmi Telkomsel, tp kenapa jd kusut begini ya?",0,2025-04-11 14:50:49
Telkomsel,com.telkomsel.telkomselcm,Muhammad Risqy,2,"layanan gajelas, orang beli pulsa di potongin kga ada pemberitahuan tiba2 ilang, giliran tanya operator operator nya turu, toll lolll serah lah",0,2025-04-11 14:49:26
Telkomsel,com.telkomsel.telkomselcm,Alexandra Dwi putra,1,"dipersulit masuk, aku tak ingin pake kartu hallo",0,2025-04-11 14:45:23
Telkomsel,com.telkomsel.telkomselcm,Herdi Poha,5,terbaik,0,2025-04-11 14:42:26
Telkomsel,com.telkomsel.telkomselcm,Top Bongkar,1,Heran Betul Uda Pake Paket Darurat Malah g bisa di pakai.. Mmg Ini Telkomsel Agak Laen atau merasa sdh terlalu banyak pelanggan jadi Gini amat. Gw ga bakal pakai Paket Darurat kalau ga urgent. pdhl pulsa gw masih ad 9 Ratus knp ga bisa di pakai Paket Darurat nya untuk Menelpon,0,2025-04-11 14:38:16
Telkomsel,com.telkomsel.telkomselcm,Ghifran Novetra Jasman,1,nggk usah di jelaskan semua orang sudah tau permasalahannya,0,2025-04-11 14:36:55
Telkomsel,com.telkomsel.telkomselcm,Hilmi Ahmadi,3,ini knp buka aplikasinya ngelag bgt ya? padahal buka YouTube HD aja lancar bang. Tolong di optimalkan lagi,0,2025-04-11 14:36:34
Telkomsel,com.telkomsel.telkomselcm,Fitra Ahyani,5,#mantul nya my telkomsel bisa diakses kapan pun saja,0,2025-04-11 14:35:38
Telkomsel,com.telkomsel.telkomselcm,Yogi Laskadito,5,Aplikasinya mantul,1,2025-04-11 14:34:06
Telkomsel,com.telkomsel.telkomselcm,mia mei,5,apk bagus,0,2025-04-11 14:32:24
Telkomsel,com.telkomsel.telkomselcm,mifti reskiani,5,"aplikasinya sangat mantap, sangat membantu",0,2025-04-11 14:32:17
Telkomsel,com.telkomsel.telkomselcm,Ari Cell,5,mantul gaess...,0,2025-04-11 14:29:14
Telkomsel,com.telkomsel.telkomselcm,Fahriza Nur Hidayat,1,Aplikasi Kartu Provider ❌ Malware ✅,0,2025-04-11 14:27:29
Telkomsel,com.telkomsel.telkomselcm,AlbiA Nsyah,1,Sinyal nya kurang bagus lokasi Jawa barat 🙏🏼🙏🏼🙏🏼,0,2025-04-11 14:22:48
Telkomsel,com.telkomsel.telkomselcm,PELIPUS AJO LEDA,4,"gak perlu ribet,beli paket internet cukup lewat my Telkomsel.design aplikasinya #gahar",0,2025-04-11 14:15:39
Telkomsel,com.telkomsel.telkomselcm,Brow Brow,5,Ancak bona.. Josss🤘,0,2025-04-11 14:13:23
Telkomsel,com.telkomsel.telkomselcm,cristian aja,1,"setiap buka aplikasi selalu lelet , tolong diperbaiki",0,2025-04-11 14:12:13
Telkomsel,com.telkomsel.telkomselcm,Yak Foxc,2,"tolong lah Telkomsel,kasih sistem verifikasi selain link lah,capek gw nih,masak gw nggak bisa masuk apl ke hp lain tanpa kartu",0,2025-04-11 14:10:52
Telkomsel,com.telkomsel.telkomselcm,Muhammad Abdillah,1,jaringan buruk.,0,2025-04-11 14:04:11
Telkomsel,com.telkomsel.telkomselcm,Muhammad Farhan,1,kartu mahal tpi sinyal jej ta1,0,2025-04-11 14:00:02
Telkomsel,com.telkomsel.telkomselcm,Adinda Putri,5,mantp,0,2025-04-11 13:57:50
Telkomsel,com.telkomsel.telkomselcm,Dion oky Hermawan,2,lemot banget,0,2025-04-11 13:52:20
Telkomsel,com.telkomsel.telkomselcm,Leman Boman,1,"1 kata unk Telkomsel, MAHAL.. masa aktif kuota cuma 28 hari lagi. segitu nya Telkomsel cari untung. mending kalo sinyal bagus.. bagus jg kagak, cuma biasa2 aja..",0,2025-04-11 13:52:16
Telkomsel,com.telkomsel.telkomselcm,Devin Oktaviano,5,"#MANTUL banget pake telkomsel,banyak promonyaa,anjay banget dahhh",0,2025-04-11 13:49:18
Telkomsel,com.telkomsel.telkomselcm,Bonox2,1,paket mahal. gaming lemot,0,2025-04-11 13:48:32
Telkomsel,com.telkomsel.telkomselcm,Ghifar Artamania (MD-Ghifar109),1,"untuk saat ini jaringan Telkomsel sangatlah buruk, tidak adakah cara untuk memperbaikinya?",0,2025-04-11 13:44:15
Telkomsel,com.telkomsel.telkomselcm,Frengki TV,3,"ngelek ,,,,ngelek ,,,ngelek ,para",0,2025-04-11 13:44:14
Telkomsel,com.telkomsel.telkomselcm,Jujun Junaedi,1,"kenapa si apk ini legnya parah pahal sinya bagus kouta ada, masih ajah lag. kesel banget lama lama gw ganti juga ni kartu, gw mau beli kouta ajah mesti minta hotspot dulu beli pake jaringa si bapuk Telkomsel ini najis, kaga bisa bisa",0,2025-04-11 13:40:31
Telkomsel,com.telkomsel.telkomselcm,sidiq fajri,2,lemot KLO aplikasiny my Telkom di buka,0,2025-04-11 13:37:47
Telkomsel,com.telkomsel.telkomselcm,Mustofa syahriel,1,apknya sering ngelag sering tidak bisa menampilkan apk.. tolong segera di perbaiki,0,2025-04-11 13:34:42
Telkomsel,com.telkomsel.telkomselcm,Heldy Yuhel,1,aplikasi lelet/ngelag bikin tidak namyaman di gunakan,0,2025-04-11 13:33:26
Telkomsel,com.telkomsel.telkomselcm,Lamsar Simangunsong,1,"TOLONG JANGAN BIKIN KESAL, MAIN GAME TIBA² LAG, TADI MAIN PAS JAM 13:15WIB. KESALLLLLL",0,2025-04-11 13:29:52
Telkomsel,com.telkomsel.telkomselcm,Hamid,5,okk,0,2025-04-11 13:24:27
Telkomsel,com.telkomsel.telkomselcm,Diaz Ardiansyah,1,eror mulu enggak ada perbaikan sama sekali,0,2025-04-11 13:22:47
Telkomsel,com.telkomsel.telkomselcm,Deli Melina,5,Telkomsel selalu di depan #Mantul,0,2025-04-11 13:21:35
Telkomsel,com.telkomsel.telkomselcm,Ade Budiman,5,good,0,2025-04-11 13:20:14
Telkomsel,com.telkomsel.telkomselcm,Ahmad Yani,1,knpa setiap masuk aplikasinya selalu leg terus,0,2025-04-11 13:19:02
Telkomsel,com.telkomsel.telkomselcm,Febry Theo,3,lama banget loadingnya. mau cek kuota dan update paket tampilannya ga refresh dan lambat booting,0,2025-04-11 13:17:31
Telkomsel,com.telkomsel.telkomselcm,Alijar Alijar,5,mantap,0,2025-04-11 13:16:17
Telkomsel,com.telkomsel.telkomselcm,Jajang Bin selamet,2,sya turunin ratingnya..karena apk ny nge lag trus..sklas telkomsel ko aok nya bgini..hadeuuhhj,0,2025-04-11 13:14:47
Telkomsel,com.telkomsel.telkomselcm,Yandra Gusfira,5,mantap,0,2025-04-11 13:14:30
Telkomsel,com.telkomsel.telkomselcm,Hana Chatlen,5,👍,0,2025-04-11 13:14:28
Telkomsel,com.telkomsel.telkomselcm,aprial andika,1,"aplikasinya kok ngelag, harus uninstall dulu trus install balik baru bisa bagus , kan gak enak, tolonglah mytelkomsel, masa jaringan bagus tapi begitu buka aplikasi mytelkomsel tiba-tiba ngelag",0,2025-04-11 13:11:28
Telkomsel,com.telkomsel.telkomselcm,Rizky Ramadhan,3,"terlalu berat kurang simple.. fitur yg penting 2 aja kyk beli kuota, cek kuota & pulsa , bayar IndiHome, pdhl wifi udah kenceng masih loading aja",0,2025-04-11 13:09:31
Telkomsel,com.telkomsel.telkomselcm,Rendi Siregar,5,#Luarbiasa Paket Internet Telkomsel bisa dibeli dalam beberapa klik aja di MyTelkomsel #Tukar POIN di MyTelkomsel lebih mudah dengan hadiah yang selalu #luarbiasa #Luarbiasa nya du MyTelkomsel stabil gak pernah ada crash atau error,0,2025-04-11 13:09:23
Telkomsel,com.telkomsel.telkomselcm,Marcelino,5,MyTelkomsel selalu selalu memberikan harga kouta terbaik. ayo segera gunakan aplikasi MyTelkomsel untuk Pembelian paket,0,2025-04-11 13:08:52
Telkomsel,com.telkomsel.telkomselcm,D1smound,5,terbaek,0,2025-04-11 13:07:27
Telkomsel,com.telkomsel.telkomselcm,Frisca Aditya,5,sinyal paling stabil dan kencang 👍👍👍👍,0,2025-04-11 13:06:53
Telkomsel,com.telkomsel.telkomselcm,adison s,1,kebanyakan popup.,0,2025-04-11 13:05:12
Telkomsel,com.telkomsel.telkomselcm,Arif Horiq,5,my Telkomsel terabaik dan #spektakuler untuk beli paket internet,0,2025-04-11 13:04:42
Telkomsel,com.telkomsel.telkomselcm,Suta Sullivan,2,gue turunin jadi 2 star karena buat cek kuota aja kgak bsa.. kan bangke!!,0,2025-04-11 13:03:57
Telkomsel,com.telkomsel.telkomselcm,Supri Supri,5,bagus,0,2025-04-11 12:59:21
Telkomsel,com.telkomsel.telkomselcm,sutiyan ramadhana,5,"Tolong diperbaiki bug, terlalu lama loadit",0,2025-04-11 12:59:18
Telkomsel,com.telkomsel.telkomselcm,muhamad elvano vano,1,"apaan si,sering log out sendiri,pas mau login terjadi kesalahan Mulu...makin kesini bukannya makin bagus malah makin busuk...!!!",0,2025-04-11 12:57:48
Telkomsel,com.telkomsel.telkomselcm,Ahmad Andika,1,Ini apk klo sinyal gk kenceng gk bakalan keluar data nya.. bilng sat set nyatanya mana? Tinjau ulng dong nih apk,0,2025-04-11 12:57:19
Telkomsel,com.telkomsel.telkomselcm,Maikki Giovanni,2,"diperbaiki lagi untuk masalah jaringan.. Buka aplikasi ini saja, loadingnya lama walaupun sudah pakai Indihome sekalipun..",0,2025-04-11 12:57:09
Telkomsel,com.telkomsel.telkomselcm,KA OZ,1,"aplikasinya gak bisa di refresh, cek kuota gak berkurang tp giliran pakai UMB baru bisa cek kuota",0,2025-04-11 12:53:51
Telkomsel,com.telkomsel.telkomselcm,Mulyadi Yadi,1,makin ga jelas ini Telkomsel sinyal makin lemot dongo bego kaya iT Telkomsel,0,2025-04-11 12:52:34
Telkomsel,com.telkomsel.telkomselcm,Arian Nurhayadi,1,aplikasi jadi berat,0,2025-04-11 12:51:17
Telkomsel,com.telkomsel.telkomselcm,Alvi Muftin,1,"Jangan sampe kita ganti provider nih , di cek ulasannya min,liat sebanyak apa orang yang resah,gimana caranya beli paket kl aplikasinya aja gamasuk"" , jaringan dah kenceng gini masih aja gabisa d buka",0,2025-04-11 12:49:24
Telkomsel,com.telkomsel.telkomselcm,Sf Supfar,1,"jaringan kayak taik kuota banyak tpi main game ml malah merah kau perbaiki lah jaringan nya udah kuota blik mahal"" malah jaringan nya kek gitu seharusnya yg mahal itu kualitas nya tinggi lah ini apa",0,2025-04-11 12:48:45
Telkomsel,com.telkomsel.telkomselcm,Laorensius Laorensius,1,tolong lah developer masa pulsa yg udh di kunci tetap hangus jadi apa artinya fitur penguncian pulsa kalau tetap hangus kalau gk bisa memperbaiki masalahnya lebih baik di hapus fitur penjaga pulsa itu,0,2025-04-11 12:47:07
Telkomsel,com.telkomsel.telkomselcm,Effandera S,5,"Paket kuota : Biasanya cuma bisa pakai paket internet biasa, tapi setelah lihat ada paket streaming buat netflix sama Disney+ jadi lebih hemat dibanding cuma beli kuota reguler #Spektakuler",0,2025-04-11 12:39:18
Telkomsel,com.telkomsel.telkomselcm,hansensTAz Gamerz Glory,3,masih 2x 3x batu bisa kebuka,0,2025-04-11 12:30:59
Telkomsel,com.telkomsel.telkomselcm,Okcti Pidiyanti,5,Tampilan MyTelkomsel terupdate rapi #Spektakuler dan gampang digunakan,0,2025-04-11 12:28:39
Telkomsel,com.telkomsel.telkomselcm,Dede asep Sumantri,1,"Sinyal parah, sering komplen tapi ga ada perubahan sama sekali. Waktu dimana sinyal lancar cuma tengah malem aja. Mahal doang tapi kualitas buruk",0,2025-04-11 12:27:09
Telkomsel,com.telkomsel.telkomselcm,Rengga Dwi Pamungkas,1,sinyalnya sekarang jelek banget,0,2025-04-11 12:25:01
Telkomsel,com.telkomsel.telkomselcm,hendra cipta wijaya,1,simpati gembel sinyalnya,0,2025-04-11 12:23:05
Telkomsel,com.telkomsel.telkomselcm,TRI PANJI PAMUNGKAS,1,"selalu kaya saing sama provider lainnya, lebih mahal dan jaringan suka gangguan kalau pakai di modem, padahal 13 Tahun Pakai no ini",29,2025-04-11 12:22:41
Telkomsel,com.telkomsel.telkomselcm,Eddo Azzah,5,Rekomen Abdeth Lagi Ke Mode 5G 6G dan Seterus Nya Apa Bisa Ya Bisa dong 🤫,0,2025-04-11 12:15:28
Telkomsel,com.telkomsel.telkomselcm,Tamsil Abrori,1,aplikasi ga jelas ngeleg Mulu sampah,0,2025-04-11 12:06:23
Telkomsel,com.telkomsel.telkomselcm,Sehun Exohh,1,aplikasi berat,0,2025-04-11 12:01:44
Telkomsel,com.telkomsel.telkomselcm,AGUS 22,2,gak jelas mau cari paket lama banget buka aplikasi loding nya setengah jam ganti di hp satunya sama aja,0,2025-04-11 11:57:46
Telkomsel,com.telkomsel.telkomselcm,Yusuf Ali,1,min perbaiki dong aplikasinya. abis diupdate kok gak bisa dibuka ya? udah dibersihkan cache dan datanya tetap aja keluar sendiri. HP IQOO 12.,0,2025-04-11 11:50:43
Telkomsel,com.telkomsel.telkomselcm,DGrey Project,4,untuk tukar poin undian apakah bisa secara multiple atau keseluruhan poin soalnya ribet dan lama kalau tukar secara satu persatu.,0,2025-04-11 11:37:49
Telkomsel,com.telkomsel.telkomselcm,Supriyadi Supriyadi,4,sangat baik,0,2025-04-11 11:28:49
Telkomsel,com.telkomsel.telkomselcm,Xmods,2,"sumpah, sinyal di area musi banyuasin sangatlah susah bahkan biasanya bisa unggul dalam bermain game aktivitas lain lain sekarang sangat susah orang orang sekarang beralih ke operator lain karna lebih murah dan jaringan lebih bagussss",0,2025-04-11 11:28:06
Telkomsel,com.telkomsel.telkomselcm,Denny Satriadi,5,Telkomsel selalu di depan #Mantul,0,2025-04-11 11:21:57
Telkomsel,com.telkomsel.telkomselcm,Alkholic Syakha,3,"tolong di benahi, saya pelanggan setia telkomsel dari dulu sekali.. tapi saya merasa kurang nyaman dengan aplikasi my telkomsel di karenakan loading yang lambat/terlalu berat, hingga terkadang susah untuk mengaksesnya...",0,2025-04-11 11:14:23
Telkomsel,com.telkomsel.telkomselcm,nadya r,1,skrg ko aneh udh di bagi2 kuotany saya beli di aplikasi ini kuota lokal ny ko bisa di sukabumi saya di jkt gimana dong biar bisa dipakai ini masih byk sayang ga ke pake sama skli,0,2025-04-11 11:10:21
Telkomsel,com.telkomsel.telkomselcm,Mevita Alfarisi,1,"luar biasa lag nya, gak bisa login 2 hari muser2 terus",0,2025-04-11 11:08:08
Telkomsel,com.telkomsel.telkomselcm,Chep Arjun,5,"sy kasih bintang 5 biar diperbaiki, ngeleg terus, harus di buang trus install lagi",0,2025-04-11 11:07:28
Telkomsel,com.telkomsel.telkomselcm,Arjuna,1,"transaksi pembelian lewat dana gangguan terus, payah nih telkomsel",0,2025-04-11 11:06:17
Telkomsel,com.telkomsel.telkomselcm,Rezky dava Pradita,1,"bintang 1 dulu,, apk nya lelet",0,2025-04-11 11:01:21
Telkomsel,com.telkomsel.telkomselcm,Aydi Farhan,1,"Banyak bug setelah update, pulsa tiba-tiba ilang",0,2025-04-11 11:01:09
Telkomsel,com.telkomsel.telkomselcm,Abimanyu Adam,1,"Sinyal babiiiiii, beli kuota 20 gb yang bsa kepake cuman brp mb doang, scam banget sih",1,2025-04-11 11:00:15
Telkomsel,com.telkomsel.telkomselcm,nursal,5,Telkomsel selalu di hati#Mantul,0,2025-04-11 11:00:02
Telkomsel,com.telkomsel.telkomselcm,Kun Official,1,KENAPAA SKARANG BUKA APLIKASI LOADING BANGET SII .... PDHL SINYAL BAGUS..BUAT SOSMED LAINNYA OKE..,0,2025-04-11 10:59:24
Telkomsel,com.telkomsel.telkomselcm,Yubi Kar,1,"aplikasi berat banget, loading lama kayak nungguin kebijakan pemerintah.",0,2025-04-11 10:57:22
Telkomsel,com.telkomsel.telkomselcm,Fadil Fadil,3,baru update bukannya makin bagus malah makin jelek hadeh,0,2025-04-11 10:56:56
Telkomsel,com.telkomsel.telkomselcm,Fazryan Ariabhatya,2,susah masuknya keluar mulu,0,2025-04-11 10:54:58
