app_name,app_id,user_name,score,content,thumbs_up_count,review_date,cleaned_text,processed_text,sentiment_label,sentiment_score
Jenius,com.btpn.dc,yudi nurfi,1,Aplikasi gak jelas muter muter terus. Lagi butuh malah tidak bisa digunakan. Sudah beberapa hari Uang simpanan anak dll dimasukkan ke deposit malah Ndak bisa dibuka..,1,2025-03-16 11:01:00,aplikasi gak jelas muter muter terus lagi butuh malah tidak bisa digunakan sudah beberapa hari uang simpanan anak dll dimasukkan ke deposit malah ndak bisa dibuka,aplikasi gak jelas muter muter terus lagi butuh malah guna sudah beberapa hari uang simpan anak dll masuk deposit malah ndak buka,negative,0
Shopee,com.shopee.id,Wntii,3,mau login ke akun lain kok dipersulit sih,0,2025-04-11 15:44:14,mau login ke akun lain kok dipersulit sih,mau login akun lain kok sulit sih,neutral,1
Netflix,com.netflix.mediaclient,my lovely,1,wei netflix saya bayar yah..kenapa minta konfirmasi mulu buat nonton?,0,2025-04-01 10:52:00,wei netflix saya bayar yahkenapa minta konfirmasi mulu buat nonton,wei netflix bayar yahkenapa minta konfirmasi mulu buat nonton,negative,0
Gojek,com.gojek.app,M. Nafis Irhamni,3,driver² kurang di beri arahan terkadang terdapat beberapa driver yang ogah ogahan menjalankan tugasnya seharusnya mau bagaimanapun jika sudah terjun di lapangan kerja ya harus terima konsekuensinya,0,2025-04-11 02:35:26,driver² kurang di beri arahan terkadang terdapat beberapa driver yang ogah ogahan menjalankan tugasnya seharusnya mau bagaimanapun jika sudah terjun di lapangan kerja ya harus terima konsekuensinya,driver kurang beri arah terkadang dapat beberapa driver ogah ogah jalan tugas harus mau bagaimana jika sudah terjun lapang kerja ya harus terima konsekuensi,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Bonox2,1,paket mahal. gaming lemot,0,2025-04-11 13:48:32,paket mahal gaming lemot,paket mahal gaming lot,negative,0
Tokopedia,com.tokopedia.tkpd,Mulyadi,1,DISKON TOKOPEDIA makin gak jelas. beli 1 diskon 24%. tapi giliran beli 50pcs diskonnya jadi 4%..aplikasi apa ini. harusnya beli 1 harga normal. beli banyak dapat diakon besar...awas hati pengikut TOKOPEDIA harap perhatikan ketika mau CO. lebih transparan si ORANGE.,1,2025-04-10 23:12:14,diskon tokopedia makin gak jelas beli diskon tapi giliran beli pcs diskonnya jadi aplikasi apa ini harusnya beli harga normal beli banyak dapat diakon besarawas hati pengikut tokopedia harap perhatikan ketika mau co lebih transparan si orange,diskon tokopedia makin gak jelas beli diskon tapi gilir beli pcs diskon aplikasi apa harus beli harga normal beli banyak dapat diakon besarawas hati ikut tokopedia harap perhati ketika mau co lebih transparan si orange,negative,0
Lazada,com.lazada.android,Malwopati Demak,4,jos baik,0,2025-04-11 07:00:07,jos baik,jos baik,positive,2
Grab,com.grabtaxi.passenger,Rizaldi Akmal,3,"gk ngotak sih harga makanan nya, ke lapak 10.000 rebu di app grab 25.000 blum ongkir parah banget sumpah.....",0,2025-04-10 00:10:00,gk ngotak sih harga makanan nya ke lapak rebu di app grab blum ongkir parah banget sumpah,gk ngotak sih harga makan nya lapak rebu app grab blum ongkir parah banget sumpah,neutral,1
Lazada,com.lazada.android,Joys Hop,1,"gajelas banget , pembelian di batalkan sepihak , tapi uang ga masuk ke.rekening/saldo lazada , mana lumayan lagi uangnya.",0,2025-04-10 18:47:49,gajelas banget pembelian di batalkan sepihak tapi uang ga masuk kerekeningsaldo lazada mana lumayan lagi uangnya,gajelas banget beli batal pihak tapi uang ga masuk kerekeningsaldo lazada mana lumayan lagi uang,negative,0
Tokopedia,com.tokopedia.tkpd,Rizal Setiawan,1,-Ongkir mahal -kategori COD nggak guna di awal ditulis bisa COD tapi pas cek out malah ngak bisa sudah nyoba berkali kali ke produk-produk lain tapi nggak ada satupun yang bisa COD,0,2025-04-11 16:45:57,ongkir mahal kategori cod nggak guna di awal ditulis bisa cod tapi pas cek out malah ngak bisa sudah nyoba berkali kali ke produkproduk lain tapi nggak ada satupun yang bisa cod,ongkir mahal kategori cod nggak guna awal tulis cod tapi pas cek malah ngak sudah nyoba kali kali produkproduk lain tapi nggak satu cod,negative,0
Tokopedia,com.tokopedia.tkpd,Kayyisah Amalia,4,boleh la,0,2025-04-10 00:29:46,boleh la,boleh la,positive,2
BRImo,id.co.bri.brimo,Uwais Albhy,5,good application,0,2025-04-11 15:27:40,good application,good application,positive,2
Grab,com.grabtaxi.passenger,Hafis Alfarisi,5,aplikasinya bagus,0,2025-04-11 14:56:29,aplikasinya bagus,aplikasi bagus,positive,2
Instagram,com.instagram.android,kosetengahmateng,2,Jelek gak ada cewek yg Chet aku,0,2025-04-05 20:00:44,jelek gak ada cewek yg chet aku,jelek gak cewek yg chet aku,negative,0
Telkomsel,com.telkomsel.telkomselcm,nursal,5,Telkomsel selalu di hati#Mantul,0,2025-04-11 11:00:02,telkomsel selalu di hati,telkomsel selalu hati,positive,2
Tokopedia,com.tokopedia.tkpd,Anjar Eko Nugroho,4,ok,0,2025-04-10 09:29:30,ok,ok,positive,2
Shopee,com.shopee.id,Umar Udin,5,"good shopee,,, i like shoping in shopee",0,2025-04-11 14:45:53,good shopee i like shoping in shopee,good shopee like shoping shopee,positive,2
Grab,com.grabtaxi.passenger,Mrs Threee,2,kualitas dagingnya kurang bagus,0,2025-04-11 08:32:38,kualitas dagingnya kurang bagus,kualitas daging kurang bagus,negative,0
Telkomsel,com.telkomsel.telkomselcm,Risti Aji,1,kenapa malah ngefrezz dan gk bisa dibuka di saat sdh diupdate.. yg bener aja,0,2025-04-11 09:48:01,kenapa malah ngefrezz dan gk bisa dibuka di saat sdh diupdate yg bener aja,kenapa malah ngefrezz gk buka saat sdh diupdate yg bener aja,negative,0
Jenius,com.btpn.dc,Ardi Aprillia,5,Bagus,0,2025-03-02 20:52:31,bagus,bagus,positive,2
Tokopedia,com.tokopedia.tkpd,Arifin,2,Separah itu kah kurir Tokopedia dari tgl 04 sampe Tgl 11 blm datang hmmm BUTA MAP,0,2025-04-10 19:48:23,separah itu kah kurir tokopedia dari tgl sampe tgl blm datang hmmm buta map,parah kah kurir tokopedia tgl sampe tgl blm datang hmmm buta map,negative,0
Lazada,com.lazada.android,Sofia Sofi,3,klo ga bisa bayar ditempat app y sya akan hapus lagi🙏,0,2025-04-10 20:13:59,klo ga bisa bayar ditempat app y sya akan hapus lagi,klo ga bayar tempat app sya hapus lagi,neutral,1
Telkomsel,com.telkomsel.telkomselcm,bebegame,3,"sering bug dan sekarang suka keluar sendiri dari aplikasi,g bisa dibuka aplikasinya,tolong diperbaiki",0,2025-04-11 10:30:14,sering bug dan sekarang suka keluar sendiri dari aplikasig bisa dibuka aplikasinyatolong diperbaiki,sering bug sekarang suka keluar sendiri aplikasig buka aplikasinyatolong baik,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Salimi Erlangga,3,"aplikasinya padahal lumayan bagus dan cukup membantu, tapi yang bikin kesalnya itu, kenapa sering keluar sendiri dari akunnya, sering bangat harus log in lagi, kenapa gak permanin aja, tiap kali lama gak dibuka aplikasinya, pas mau buka malah disuruh log in ulang.",0,2025-04-11 16:35:29,aplikasinya padahal lumayan bagus dan cukup membantu tapi yang bikin kesalnya itu kenapa sering keluar sendiri dari akunnya sering bangat harus log in lagi kenapa gak permanin aja tiap kali lama gak dibuka aplikasinya pas mau buka malah disuruh log in ulang,aplikasi padahal lumayan bagus cukup bantu tapi bikin kesal kenapa sering keluar sendiri akun sering bangat harus log lagi kenapa gak permanin aja tiap kali lama gak buka aplikasi pas mau buka malah suruh log ulang,neutral,1
Netflix,com.netflix.mediaclient,Naila Rahma,3,tolong ya netflix kamu tuh berbayar ko bisa²nya filmnya ga lengkap 😔,0,2025-03-30 11:31:20,tolong ya netflix kamu tuh berbayar ko bisa²nya filmnya ga lengkap,tolong ya netflix tuh bayar ko bisa nya film ga lengkap,neutral,1
BRImo,id.co.bri.brimo,Maju Bersama,5,mantap,0,2025-04-10 23:08:35,mantap,mantap,positive,2
Grab,com.grabtaxi.passenger,Syamsul Munir,5,professional,0,2025-04-09 23:41:08,professional,professional,positive,2
Shopee,com.shopee.id,Ivan,5,terbaik,0,2025-04-11 16:14:33,terbaik,baik,positive,2
Tokopedia,com.tokopedia.tkpd,chairul iskandar,5,mantaplah,0,2025-04-11 11:06:25,mantaplah,mantap,positive,2
Gojek,com.gojek.app,Yandi Docil,1,lelet banget,0,2025-04-10 21:12:58,lelet banget,lelet banget,negative,0
Jenius,com.btpn.dc,Kyy,1,call center ga bisa di hubungi katanya si 24 jam tpi pas di tlfn ga bisa hadeh,0,2025-03-17 19:07:02,call center ga bisa di hubungi katanya si jam tpi pas di tlfn ga bisa hadeh,call center ga hubung kata si jam tpi pas tlfn ga hadeh,negative,0
Shopee,com.shopee.id,Siti Aminah,3,"Sebenarnya tuh ya shopee itu bagus,tapi barang kualitas yang kurang.Gara gara tuh ya pernah mesen paket di shopee mesen nya Robot 🤖 eh malah Datangnya Casing Hp 5 ribuan.",0,2025-04-11 15:40:25,sebenarnya tuh ya shopee itu bagustapi barang kualitas yang kuranggara gara tuh ya pernah mesen paket di shopee mesen nya robot eh malah datangnya casing hp ribuan,benar tuh ya shopee bagustapi barang kualitas kuranggara gara tuh ya pernah mesen paket shopee mesen nya robot eh malah datang casing hp ribu,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Cepoot Thea,1,sinyal internet udh g bisa d andelin... mau akses jadi ribet,0,2025-04-11 08:47:31,sinyal internet udh g bisa d andelin mau akses jadi ribet,sinyal internet udh g andelin mau akses ribet,negative,0
Shopee,com.shopee.id,Putra Lampung 1234,5,aplikasi yang membantu gak perlu capek capek ke pasar barang datang,0,2025-04-11 16:19:48,aplikasi yang membantu gak perlu capek capek ke pasar barang datang,aplikasi bantu gak perlu capek capek pasar barang datang,positive,2
Grab,com.grabtaxi.passenger,Inggari Ana,5,memuaskan,0,2025-04-10 08:15:51,memuaskan,muas,positive,2
BRImo,id.co.bri.brimo,Yusnita Erlantina,5,sangat memudahkan di jaman sekarang. terimakasih banyak,0,2025-04-11 12:45:58,sangat memudahkan di jaman sekarang terimakasih banyak,sangat mudah jaman sekarang terimakasih banyak,positive,2
Grab,com.grabtaxi.passenger,Risman SH,1,"notif iklan berderet tapi susah cari driver, lama banget, ujung-ujungnya cancel. capek, buang waktu.",0,2025-04-10 18:29:18,notif iklan berderet tapi susah cari driver lama banget ujungujungnya cancel capek buang waktu,notif iklan deret tapi susah cari driver lama banget ujungujungnya cancel capek buang waktu,negative,0
Netflix,com.netflix.mediaclient,Mr Trex,3,kok episode 4 devil my cry gk bisa diputar,0,2025-04-10 16:32:21,kok episode devil my cry gk bisa diputar,kok episode devil cry gk putar,neutral,1
BRImo,id.co.bri.brimo,Meri Agustina,3,kenapa ga bisa transfer ke dana,0,2025-04-11 00:26:02,kenapa ga bisa transfer ke dana,kenapa ga transfer dana,neutral,1
Instagram,com.instagram.android,Ayusufa,5,semoga berhasil,0,2025-04-05 21:14:38,semoga berhasil,moga hasil,positive,2
Lazada,com.lazada.android,Abizars Noya Septiawan,1,"lama bener... narik saldo dari aplikasi ke rekening doang, padahal gk gede² amat saldo. verifikasinya kelamaan, kesannya kyk percaya amat sama yg narik saldo, padahal ke rek pribadi",0,2025-04-11 05:26:48,lama bener narik saldo dari aplikasi ke rekening doang padahal gk gede² amat saldo verifikasinya kelamaan kesannya kyk percaya amat sama yg narik saldo padahal ke rek pribadi,lama bener narik saldo aplikasi rekening doang padahal gk gede amat saldo verifikasi lama kesan kyk percaya amat sama yg narik saldo padahal rek pribadi,negative,0
Netflix,com.netflix.mediaclient,Sultan Rey Sandi,1,udah aku batalin keanggotaan tapi kok tetep bayar langganan ya? aplikasi aneh,0,2025-04-08 10:10:24,udah aku batalin keanggotaan tapi kok tetep bayar langganan ya aplikasi aneh,udah aku batalin anggota tapi kok tetep bayar langgan ya aplikasi aneh,negative,0
Jenius,com.btpn.dc,Ramdani One,3,Yg kasih bintang 5 cuma karyawanya doank,0,2025-03-04 13:58:43,yg kasih bintang cuma karyawanya doank,yg kasih bintang cuma karyawanya doank,neutral,1
Lazada,com.lazada.android,Mirna Wati,5,mantap,0,2025-04-10 19:40:16,mantap,mantap,positive,2
Shopee,com.shopee.id,Alfathir 676,5,saya Sagat puas dengan aplikasi ini,0,2025-04-11 14:46:07,saya sagat puas dengan aplikasi ini,sagat puas aplikasi,positive,2
Netflix,com.netflix.mediaclient,Fahrur Razi,3,kenapa ya saya memutar d hape saya blank hitam tapi preview nya ada gambar nya?,0,2025-04-08 12:16:16,kenapa ya saya memutar d hape saya blank hitam tapi preview nya ada gambar nya,kenapa ya putar hape blank hitam tapi preview nya gambar nya,neutral,1
Instagram,com.instagram.android,Nurul Aisyah,5,"Assalmualikum kak,aku pengguna instagram pias sekali dengan aplikasi nya sekian ulasan dari Saya mohon di baca Assalamualaik warahmatullah hiwabarakatu",0,2025-04-05 20:46:54,assalmualikum kakaku pengguna instagram pias sekali dengan aplikasi nya sekian ulasan dari saya mohon di baca assalamualaik warahmatullah hiwabarakatu,assalmualikum kakaku guna instagram pias sekali aplikasi nya sekian ulas mohon baca assalamualaik warahmatullah hiwabarakatu,positive,2
Gojek,com.gojek.app,Sis Wanto,5,Gojek terbaik,0,2025-04-11 16:40:44,gojek terbaik,gojek baik,positive,2
Gojek,com.gojek.app,ms fatih18,5,membantu banget saat ingin berpergian,0,2025-04-11 06:37:26,membantu banget saat ingin berpergian,bantu banget saat ingin pergi,positive,2
Instagram,com.instagram.android,Hanuna Nafisa awyafa,3,dm nya knp gbs dibuka,0,2025-04-07 19:34:05,dm nya knp gbs dibuka,dm nya knp gbs buka,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Antonio Jamie,1,"kok jadi susah buka aplikasinya sejak ganti perangkat, apa signalnya lemot atau aplikasinya yang bermasalah. 😪",0,2025-04-11 09:52:42,kok jadi susah buka aplikasinya sejak ganti perangkat apa signalnya lemot atau aplikasinya yang bermasalah,kok susah buka aplikasi sejak ganti perangkat apa signalnya lot aplikasi masalah,negative,0
Shopee,com.shopee.id,Lisda Wati,3,"Shopee skrng buruk dlm pengiriman lama bngt, proses krimnya super duper lelet, bkn males, ini dr exp. Shopee express, tmbh lg gk ad j&t lg,,",0,2025-04-11 16:41:12,shopee skrng buruk dlm pengiriman lama bngt proses krimnya super duper lelet bkn males ini dr exp shopee express tmbh lg gk ad jt lg,shopee skrng buruk dlm kirim lama bngt proses krim super duper lelet bkn males dr exp shopee express tmbh lg gk ad jt lg,neutral,1
Tokopedia,com.tokopedia.tkpd,Ded Ded,5,bagus aplikasinya☺️,0,2025-04-10 21:10:41,bagus aplikasinya,bagus aplikasi,positive,2
Jenius,com.btpn.dc,Afif Fatur,1,Mulai tgl 10 Maret 2025 saya hapus apk ini soalnya tidak jelas dan data saya mohon di hapus jika ada kendala saya tidak tanggung jawab,0,2025-03-10 10:05:43,mulai tgl maret saya hapus apk ini soalnya tidak jelas dan data saya mohon di hapus jika ada kendala saya tidak tanggung jawab,mulai tgl maret hapus apk soal jelas data mohon hapus jika kendala tanggung jawab,negative,0
Tokopedia,com.tokopedia.tkpd,MOCH BUSTOMI,1,apk parah.paylatter kadang muncul kadang hilang pdhl member sudah lama saya,0,2025-04-11 02:32:05,apk parahpaylatter kadang muncul kadang hilang pdhl member sudah lama saya,apk parahpaylatter kadang muncul kadang hilang pdhl member sudah lama,negative,0
Instagram,com.instagram.android,Pengguna Google,3,"baru kali ini malah nggak bisa login, padahal tadi baik-baik saja dan untuk aplikasi juga sudah diperbaharui tp kok malah nggak bisa ya. mohon untuk kerjasamanya",0,2025-04-06 00:01:41,baru kali ini malah nggak bisa login padahal tadi baikbaik saja dan untuk aplikasi juga sudah diperbaharui tp kok malah nggak bisa ya mohon untuk kerjasamanya,baru kali malah nggak login padahal tadi baikbaik saja aplikasi sudah baharu tp kok malah nggak ya mohon kerjasamanya,neutral,1
Gojek,com.gojek.app,Serina,5,"Dear gojek mau TLP call center gojek yg bukan mesin kemana, di aplikasi gojek chat call center adanya balasan cepat, tidak bisa ngetik sendiri saya ingin menghapus akun yang nomernya sudah tidak bisa aktif lagi, mau ganti dengan yg baru No lama sudah terverifikasi (gojek plus) Sy sudah coba TLP call center tapi tidak bisa terhubung, mohon perhatiannya Terima kasih",0,2025-04-11 14:50:29,dear gojek mau tlp call center gojek yg bukan mesin kemana di aplikasi gojek chat call center adanya balasan cepat tidak bisa ngetik sendiri saya ingin menghapus akun yang nomernya sudah tidak bisa aktif lagi mau ganti dengan yg baru no lama sudah terverifikasi gojek plus sy sudah coba tlp call center tapi tidak bisa terhubung mohon perhatiannya terima kasih,dear gojek mau tlp call center gojek yg bukan mesin mana aplikasi gojek chat call center ada balas cepat ngetik sendiri ingin hapus akun nomernya sudah aktif lagi mau ganti yg baru lama sudah verifikasi gojek plus sy sudah coba tlp call center tapi hubung mohon perhati terima kasih,positive,2
Instagram,com.instagram.android,Audrey Ang,3,"I accidentally press ""archive"" in one of my story in purpose of to put it into my highlight. But it turns out the story vanished and I couldn't bring it back. It couldn't be found in my story archive.",0,2025-04-05 22:05:34,i accidentally press archive in one of my story in purpose of to put it into my highlight but it turns out the story vanished and i couldnt bring it back it couldnt be found in my story archive,accidentally press archive one story purpose put highlight turns story vanished couldnt bring back couldnt found story archive,neutral,1
Jenius,com.btpn.dc,Anita Utami,1,"kenapa setiap saya mau buat pasword ,maaf terjadi kesalahan silahkan coba beberapa saat LG,sdh 2 hari bgini terus",0,2025-04-10 15:17:47,kenapa setiap saya mau buat pasword maaf terjadi kesalahan silahkan coba beberapa saat lgsdh hari bgini terus,kenapa tiap mau buat pasword maaf jadi salah silah coba beberapa saat lgsdh hari bgini terus,negative,0
Telkomsel,com.telkomsel.telkomselcm,Ridho Febrian,5,"Banyak pilihan video streaming series yang #Spektakuler di MyTelkomsel. Lancar dan jernih * Tampilan MyTelkomsel terupdate rapi, #Spektakuler, dan gampang digunakan",0,2025-04-11 09:04:55,banyak pilihan video streaming series yang di mytelkomsel lancar dan jernih tampilan mytelkomsel terupdate rapi dan gampang digunakan,banyak pilih video streaming series mytelkomsel lancar jernih tampil mytelkomsel terupdate rapi gampang guna,positive,2
Telkomsel,com.telkomsel.telkomselcm,Bonox2,1,paket mahal. gaming lemot,0,2025-04-11 13:48:32,paket mahal gaming lemot,paket mahal gaming lot,negative,0
Jenius,com.btpn.dc,Ramdani One,3,Yg kasih bintang 5 cuma karyawanya doank,0,2025-03-04 13:58:43,yg kasih bintang cuma karyawanya doank,yg kasih bintang cuma karyawanya doank,neutral,1
Shopee,com.shopee.id,Muhammad Aditya,1,"terkadang kurirnya kurang pintar sedikit.... masa nyari alamat aja kesusahan, mohon pihak shoppe jangan menerima jasa kurir yang tidak pintar, terimalah yang berakal sehat.",0,2025-04-11 15:48:35,terkadang kurirnya kurang pintar sedikit masa nyari alamat aja kesusahan mohon pihak shoppe jangan menerima jasa kurir yang tidak pintar terimalah yang berakal sehat,terkadang kurir kurang pintar sedikit masa nyari alamat aja susah mohon pihak shoppe jangan terima jasa kurir pintar terima akal sehat,negative,0
Instagram,com.instagram.android,Aziyad Jiyad,3,Giman y cara buat vidio ny,0,2025-04-06 04:35:23,giman y cara buat vidio ny,gim cara buat vidio ny,neutral,1
Telkomsel,com.telkomsel.telkomselcm,Suta Sullivan,2,gue turunin jadi 2 star karena buat cek kuota aja kgak bsa.. kan bangke!!,0,2025-04-11 13:03:57,gue turunin jadi star karena buat cek kuota aja kgak bsa kan bangke,gue turunin star buat cek kuota aja kgak bsa kan bangke,negative,0
Lazada,com.lazada.android,Semangat Optimis,3,sebagi mintra jangan sampai di cewakan,0,2025-04-11 06:40:12,sebagi mintra jangan sampai di cewakan,bagi mintra jangan sampai cewakan,neutral,1
Grab,com.grabtaxi.passenger,Lusmana 19,5,sangat membantu dan ekonomis,0,2025-04-11 13:46:39,sangat membantu dan ekonomis,sangat bantu ekonomis,positive,2
Tokopedia,com.tokopedia.tkpd,Mega Square id,5,nyoba,0,2025-04-11 14:15:19,nyoba,nyoba,positive,2
BRImo,id.co.bri.brimo,Narendra Arif,5,banyak manfaatnya,0,2025-04-10 22:22:30,banyak manfaatnya,banyak manfaat,positive,2
Shopee,com.shopee.id,Lisda Wati,3,"Shopee skrng buruk dlm pengiriman lama bngt, proses krimnya super duper lelet, bkn males, ini dr exp. Shopee express, tmbh lg gk ad j&t lg,,",0,2025-04-11 16:41:12,shopee skrng buruk dlm pengiriman lama bngt proses krimnya super duper lelet bkn males ini dr exp shopee express tmbh lg gk ad jt lg,shopee skrng buruk dlm kirim lama bngt proses krim super duper lelet bkn males dr exp shopee express tmbh lg gk ad jt lg,neutral,1
Instagram,com.instagram.android,Afdhal Nugraha,3,"terlalu sering mengajukan banding, dan membuat saya kurang puas karna selalu mengajukan banding",0,2025-04-05 20:49:55,terlalu sering mengajukan banding dan membuat saya kurang puas karna selalu mengajukan banding,terlalu sering aju banding buat kurang puas karna selalu aju banding,neutral,1
Telkomsel,com.telkomsel.telkomselcm,TRI PANJI PAMUNGKAS,1,"selalu kaya saing sama provider lainnya, lebih mahal dan jaringan suka gangguan kalau pakai di modem, padahal 13 Tahun Pakai no ini",29,2025-04-11 12:22:41,selalu kaya saing sama provider lainnya lebih mahal dan jaringan suka gangguan kalau pakai di modem padahal tahun pakai no ini,selalu kaya saing sama provider lain lebih mahal jaring suka ganggu kalau pakai modem padahal tahun pakai,negative,0
Telkomsel,com.telkomsel.telkomselcm,Fazila Zila,1,semakin hari semakin gak bagus my Telkomsel gak bisa d buka my Telkomsel nya uda apdete malah gak bisa juga apa mau mu TELKOMSEL,0,2025-04-11 09:57:54,semakin hari semakin gak bagus my telkomsel gak bisa d buka my telkomsel nya uda apdete malah gak bisa juga apa mau mu telkomsel,makin hari makin gak bagus telkomsel gak buka telkomsel nya uda apdete malah gak apa mau mu telkomsel,negative,0
Lazada,com.lazada.android,Bahar_Uddin31,3,"semoga lancar terus pengiriman nya,",0,2025-04-11 10:36:40,semoga lancar terus pengiriman nya,moga lancar terus kirim nya,neutral,1
Instagram,com.instagram.android,Adhani Nurlatifah,2,💞,0,2025-04-05 21:09:49,,,negative,0
Grab,com.grabtaxi.passenger,Tri Yoga Purnawan,3,"kasian driver, pas ngobrol ternyata argo yg diterima potongannya sampe 35% ditambah biaya potongan layanan hemat setiap harinya, semoga pemerintah bisa liat kondisi ini .",0,2025-04-11 04:55:29,kasian driver pas ngobrol ternyata argo yg diterima potongannya sampe ditambah biaya potongan layanan hemat setiap harinya semoga pemerintah bisa liat kondisi ini,kasi driver pas ngobrol nyata argo yg terima potong sampe tambah biaya potong layan hemat tiap hari moga perintah liat kondisi,neutral,1
Shopee,com.shopee.id,Bpk. Ceme,3,"semoga ok,baru dwonload",0,2025-04-11 16:32:09,semoga okbaru dwonload,moga okbaru dwonload,neutral,1
Instagram,com.instagram.android,Pengguna Google,4,Coba dulu kalau bagus di tambah lagi bintang nya,0,2025-04-05 22:54:52,coba dulu kalau bagus di tambah lagi bintang nya,coba dulu kalau bagus tambah lagi bintang nya,positive,2
Tokopedia,com.tokopedia.tkpd,Arie Prasetya,3,pindah akun ke handphone baru saja susahnya minta ampun. verifikasi whatsaap gk dikirim2 berkali-kali nunggu 1 jam. payahhhh.....,0,2025-04-10 19:05:12,pindah akun ke handphone baru saja susahnya minta ampun verifikasi whatsaap gk dikirim berkalikali nunggu jam payahhhh,pindah akun handphone baru saja susah minta ampun verifikasi whatsaap gk kirim berkalikali nunggu jam payahhhh,neutral,1
Telkomsel,com.telkomsel.telkomselcm,M Ikhsan Rifa'i,1,"masih dengan harapan yang sama🥲hehehe, untuk saat ini fine lah tolong dong untuk sinyal dioptimalisasi, dibuat jadi lite aja dah apk nya min yg penting fungsional nya itu loh",0,2025-04-11 10:45:20,masih dengan harapan yang samahehehe untuk saat ini fine lah tolong dong untuk sinyal dioptimalisasi dibuat jadi lite aja dah apk nya min yg penting fungsional nya itu loh,masih harap samahehehe saat fine lah tolong dong sinyal optimalisasi buat lite aja dah apk nya min yg penting fungsional nya loh,negative,0
Instagram,com.instagram.android,Salfa Khalisha,3,"please return the posting notes and reels notes, that's a very important part!!",2,2025-04-05 22:42:20,please return the posting notes and reels notes thats a very important part,please return posting notes reels notes thats important part,neutral,1
Jenius,com.btpn.dc,tandika akbar,1,Kalo saya sangat kecewa dengan jenius dia ACC 3 jt giliran ditarik uangnya langsung diblokir tiba2x ada tagihan bunganya padahal saya sudah mengahadap BTPN 2x tetap tidak ada penyelesaiannya harus bayar..parah kalo menurut saya bertele2x giliran mau dibayar lama prosesnya..minta bukti pelunasan aja lama banget..parah2x..padahal gak pake duitnya kalo ada kasus seperti saya 100 orang saja sudah untung banyak dia padahal gak ngeluarin pinjaman...parah memang ini jenius,0,2025-03-18 11:43:06,kalo saya sangat kecewa dengan jenius dia acc jt giliran ditarik uangnya langsung diblokir tibax ada tagihan bunganya padahal saya sudah mengahadap btpn x tetap tidak ada penyelesaiannya harus bayarparah kalo menurut saya bertelex giliran mau dibayar lama prosesnyaminta bukti pelunasan aja lama bangetparahxpadahal gak pake duitnya kalo ada kasus seperti saya orang saja sudah untung banyak dia padahal gak ngeluarin pinjamanparah memang ini jenius,kalo sangat kecewa jenius acc jt gilir tarik uang langsung blokir tibax tagih bunga padahal sudah mengahadap btpn x tetap selesai harus bayarparah kalo turut bertelex gilir mau bayar lama prosesnyaminta bukti lunas aja lama bangetparahxpadahal gak pake duit kalo kasus seperti orang saja sudah untung banyak padahal gak ngeluarin pinjamanparah memang jenius,negative,0
Tokopedia,com.tokopedia.tkpd,Oca Viaaldiana,1,"pengalaman beli ditoko ini cek out dr sebelum lebaran udh 2 mingguan kali barang ga dtg"" katanya dikirim tp ga sampe mending bli di toko Oren di cancel gabisa orang dibikin nunggu! g bgt👎",0,2025-04-11 01:24:53,pengalaman beli ditoko ini cek out dr sebelum lebaran udh mingguan kali barang ga dtg katanya dikirim tp ga sampe mending bli di toko oren di cancel gabisa orang dibikin nunggu g bgt,alam beli toko cek dr belum lebaran udh minggu kali barang ga dtg kata kirim tp ga sampe mending bli toko oren cancel gabisa orang bikin nunggu g bgt,negative,0
Grab,com.grabtaxi.passenger,Isra Torada,4,"grab paylater nya loh mhal banget utk biaya orderan makannya kena biaya paylater,hhmm kecewa",0,2025-04-10 18:01:49,grab paylater nya loh mhal banget utk biaya orderan makannya kena biaya paylaterhhmm kecewa,grab paylater nya loh mhal banget utk biaya order makan kena biaya paylaterhhmm kecewa,positive,2
Jenius,com.btpn.dc,Yatno Bnjm,1,proses registrasinya sulit dibanding yang lain,0,2025-04-03 14:44:14,proses registrasinya sulit dibanding yang lain,proses registrasi sulit banding lain,negative,0
Gojek,com.gojek.app,Syafrizal fachmy,4,"sistem recrutmen terus ditingkatkn.. dg kendaraan yg baik, bersih dan pengemudi yg bersih..",0,2025-04-11 17:03:43,sistem recrutmen terus ditingkatkn dg kendaraan yg baik bersih dan pengemudi yg bersih,sistem recrutmen terus ditingkatkn dg kendara yg baik bersih kemudi yg bersih,positive,2
Telkomsel,com.telkomsel.telkomselcm,Puspa Kirana,1,baru download tapi force closed terus. perbaiki bug ini secepatnya.,0,2025-04-11 10:36:55,baru download tapi force closed terus perbaiki bug ini secepatnya,baru download tapi force closed terus baik bug cepat,negative,0
Telkomsel,com.telkomsel.telkomselcm,Deden Prasetya,4,"Super seru, gokil.",0,2025-04-11 16:31:35,super seru gokil,super seru gokil,positive,2
Jenius,com.btpn.dc,Dedi Muktariansyah,1,bohong apk nya,0,2025-03-23 06:20:30,bohong apk nya,bohong apk nya,negative,0
